2020-08-18 23:32:07,24.57
2020-08-18 23:37:07,24.53
2020-08-18 23:42:07,24.43
2020-08-18 23:47:07,24.4
2020-08-18 23:52:07,24.36
2020-08-18 23:58:10,24.33
2020-08-19 00:02:07,24.26
2020-08-19 00:07:07,24.26
2020-08-19 00:12:07,24.2
2020-08-19 00:17:07,24.17
2020-08-19 00:22:08,24.1
2020-08-19 00:27:07,24.03
2020-08-19 00:32:08,24
2020-08-19 00:37:08,24.03
2020-08-19 00:42:07,24.13
2020-08-19 00:47:07,24.16
2020-08-19 00:53:10,24.1
2020-08-19 00:57:07,24.06
2020-08-19 01:02:07,24.06
2020-08-19 01:07:08,24.13
2020-08-19 01:12:39,24.06
2020-08-19 01:17:39,23.93
2020-08-19 01:22:07,24
2020-08-19 01:27:08,24.13
2020-08-19 01:32:08,24.13
2020-08-19 01:37:08,24.17
2020-08-19 01:42:07,24.13
2020-08-19 01:47:38,24.1
2020-08-19 01:52:07,24.06
2020-08-19 01:57:07,24.16
2020-08-19 02:02:39,24.13
2020-08-19 02:07:07,24.1
2020-08-19 02:12:07,24.13
2020-08-19 02:17:08,24.1
2020-08-19 02:22:39,24
2020-08-19 02:27:08,24.03
2020-08-19 02:32:08,24.03
2020-08-19 02:37:07,23.97
2020-08-19 02:42:38,24
2020-08-19 02:47:07,23.97
2020-08-19 02:52:07,24.03
2020-08-19 02:57:39,23.93
2020-08-19 03:03:42,23.57
2020-08-19 03:07:07,23.37
2020-08-19 03:12:08,23.2
2020-08-19 03:17:08,23.6
2020-08-19 03:22:08,23.43
2020-08-19 03:27:08,23.36
2020-08-19 03:32:08,23.4
2020-08-19 03:37:07,23.36
2020-08-19 03:42:07,23.1
2020-08-19 03:47:39,23.06
2020-08-19 03:52:07,23.03
2020-08-19 03:57:39,23.06
2020-08-19 04:02:07,23.06
2020-08-19 04:07:07,23
2020-08-19 04:12:07,22.93
2020-08-19 04:17:08,22.8
2020-08-19 04:22:08,22.66
2020-08-19 04:27:08,22.5
2020-08-19 04:32:08,22.6
2020-08-19 04:37:07,22.7
2020-08-19 04:42:07,22.73
2020-08-19 04:47:07,22.73
2020-08-19 04:52:07,22.63
2020-08-19 04:58:10,22.4
2020-08-19 05:02:08,22.3
2020-08-19 05:07:08,22.47
2020-08-19 05:12:07,22.43
2020-08-19 05:17:07,22.4
2020-08-19 05:22:07,22.17
2020-08-19 05:27:07,22.13
2020-08-19 05:32:07,22.33
2020-08-19 05:37:39,22.5
2020-08-19 05:42:07,22.53
2020-08-19 05:47:08,22.53
2020-08-19 05:52:39,22.9
2020-08-19 05:57:08,22.96
2020-08-19 06:02:08,22.9
2020-08-19 06:07:08,23.17
2020-08-19 06:12:38,23.1
2020-08-19 06:17:07,23.2
2020-08-19 06:22:07,23.07
2020-08-19 06:27:39,23.26
2020-08-19 06:32:07,23.16
2020-08-19 06:37:07,23.2
2020-08-19 06:42:07,23.2
2020-08-19 06:47:08,23.16
2020-08-19 06:52:08,23.26
2020-08-19 06:57:39,23.3
2020-08-19 07:02:08,23.4
2020-08-19 07:07:08,23.43
2020-08-19 07:12:07,23.43
2020-08-19 07:17:39,23.43
2020-08-19 07:22:07,23.53
2020-08-19 07:27:07,23.46
2020-08-19 07:32:07,23.56
2020-08-19 07:37:08,23.8
2020-08-19 07:42:08,23.93
2020-08-19 07:47:08,24.33
2020-08-19 07:52:39,24.63
2020-08-19 07:57:08,24.87
2020-08-19 08:02:08,25
2020-08-19 08:07:08,25.06
2020-08-19 08:12:07,25.06
2020-08-19 08:17:07,25.26
2020-08-19 08:23:10,25.4
2020-08-19 08:27:39,25.57
2020-08-19 08:32:07,25.73
2020-08-19 08:42:08,25.83
2020-08-19 08:47:39,25.97
2020-08-19 08:52:08,26.07
2020-08-19 08:58:11,26
2020-08-19 09:02:08,26.13
2020-08-19 09:07:08,26.13
2020-08-19 09:12:08,26.23
2020-08-19 09:17:08,26.37
2020-08-19 09:22:08,26.5
2020-08-19 09:27:07,26.3
2020-08-19 09:32:07,26.43
2020-08-19 09:37:07,26.6
2020-08-19 09:42:08,26.7
2020-08-19 09:47:08,26.93
2020-08-19 09:52:08,26.77
2020-08-19 09:57:08,26.8
2020-08-19 10:02:08,26.93
2020-08-19 10:07:08,27.23
2020-08-19 10:17:08,27.23
2020-08-19 10:22:08,27.37
2020-08-19 10:27:08,27.36
2020-08-19 10:32:08,27.73
2020-08-19 10:37:08,27.66
2020-08-19 10:42:41,27.8
2020-08-19 10:47:08,27.9
2020-08-19 10:52:07,27.7
2020-08-19 10:57:07,27.9
2020-08-19 11:02:07,27.9
2020-08-19 11:07:07,28.03
2020-08-19 11:12:08,28.1
2020-08-19 11:17:08,28.1
2020-08-19 11:22:08,28.43
2020-08-19 11:27:08,28.6
2020-08-19 11:32:08,28.13
2020-08-19 11:37:08,27.5
2020-08-19 11:42:08,28.17
2020-08-19 11:47:40,28.47
2020-08-19 11:52:07,29
2020-08-19 11:57:07,28.73
2020-08-19 12:02:07,28.33
2020-08-19 12:07:07,28.8
2020-08-19 12:12:08,28.5
2020-08-19 12:17:39,28.53
2020-08-19 12:22:08,28.83
2020-08-19 12:27:08,28.26
2020-08-19 12:32:40,28.36
2020-08-19 12:37:08,28.26
2020-08-19 12:42:08,28.83
2020-08-19 12:47:39,28.5
2020-08-19 12:52:07,28.8
2020-08-19 12:57:07,28.5
2020-08-19 13:02:08,28.36
2020-08-19 13:07:39,28.13
2020-08-19 13:12:08,28.23
2020-08-19 13:17:08,28.27
2020-08-19 13:22:08,28.13
2020-08-19 13:27:08,28.23
2020-08-19 13:32:08,28.23
2020-08-19 13:37:08,28.33
2020-08-19 13:42:07,28.37
2020-08-19 13:47:08,28.33
2020-08-19 13:52:07,28.4
